uid	name	regulation	correct.pred	incorrect.pred	score	total.reachable	significant.reachable	total.ambiguous	significant.ambiguous	unknow	quaternary.pval	ternary.pval	enrichment.pval	quaternary.qval	ternary.qval	enrichment.qval
2104	EPHA4	up	0	0	0	74	1	28	1	7734	0.489772884856369	0.906064547468664	0.605229579456484	0.988695772511943	0.999603768791872	0.887460918359386
2104	EPHA4	down	0	0	0	74	1	28	1	7734	0.283230061340885	0.693901510667831	0.605229579456484	0.980612096512983	0.999482682259467	0.887460918359386
2105	TNFSF4	up	0	0	0	5	0	1	0	7803	0.99266608308861	0.992574075477106	0.999999999994824	0.994390466860932	0.999638290523849	0.928721313574375
2105	TNFSF4	down	0	0	0	5	0	1	0	7803	0.959375787231273	0.958872675435107	0.999999999994824	0.994196945885675	0.999625582317774	0.928721313574375
2107	MED13L	up	1	0	1	9	1	0	0	7799	0.0809128699946563	0.0809128699946563	0.106462304032137	0.935271848354624	0.995580848818091	0.582595550345827
2107	MED13L	down	0	1	-1	9	1	0	0	7799	0.996985908121609	0.996985908121609	0.106462304032137	0.99441463656667	0.999639890573558	0.582595550345827
2109	GEMIN6	up	1	0	1	23	1	0	0	7785	0.207799939235483	0.207799939235483	0.250186422580283	0.973759080223625	0.998274620850906	0.765246576964484
2109	GEMIN6	down	0	1	-1	23	1	0	0	7785	0.97699226414794	0.97699226414794	0.250186422580283	0.99430098638427	0.999632523827539	0.765246576964484
2110	CYSLTR2	up	0	0	0	9	0	2	0	7799	0.98774836873312	0.987439856395703	1	0.994362696052711	0.999636410489879	0.928721313574718
2110	CYSLTR2	down	0	0	0	9	0	2	0	7799	0.931206452270643	0.929518716050337	1	0.994022450707221	0.999613762871588	0.928721313574718
2111	ARL11	up	1	0	1	140	3	60	2	7668	0.158893953086747	0.441835430708886	0.252060461101969	0.965957337048182	0.999187793403637	0.766584545129968
2111	ARL11	down	0	1	-1	140	3	60	2	7668	0.403727816046645	0.862106901714415	0.252060461101969	0.986319502305267	0.999583573920455	0.766584545129968
2112	SETBP1	up	0	0	0	30	0	0	0	7778	0.958365954833783	0.958365954833783	1	0.994190866715345	0.999625384424601	0.928721313574718
2112	SETBP1	down	0	0	0	30	0	0	0	7778	0.740917956073756	0.740917956073756	1	0.992498764434386	0.99951549379647	0.928721313574718
2114	PTH	up	0	0	0	52	0	10	0	7756	0.95460531595511	0.948789890591744	1	0.994168115271939	0.999621604888775	0.928721313574718
2114	PTH	down	0	0	0	52	0	10	0	7756	0.695228687373737	0.662983196457337	1	0.992009734706309	0.999458570136288	0.928721313574718
2116	TCF7L1	up	1	0	1	45	1	9	0	7763	0.294991295140491	0.22346781511829	0.431153515876805	0.981370687386915	0.99839539729953	0.84888983600437
2116	TCF7L1	down	0	1	-1	45	1	9	0	7763	0.973002975821662	0.970076618634795	0.431153515876805	0.994277754273223	0.999629905071083	0.84888983600437
2119	ZNF547	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2119	ZNF547	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2120	ZNF304	up	0	0	0	7	0	1	0	7801	0.989246944329075	0.989112285060652	1	0.994371187738614	0.999637025037702	0.928721313574718
2120	ZNF304	down	0	0	0	7	0	1	0	7801	0.939907462657735	0.939170987277604	1	0.994077458976573	0.99961773088215	0.928721313574718
2121	ZNF773	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2121	ZNF773	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2122	ZNF551	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2122	ZNF551	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2123	ZNF256	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2123	ZNF256	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2124	ZSCAN1	up	0	0	0	8	0	1	0	7800	0.987596541703745	0.987441354786149	1	0.994361834294495	0.999636411041406	0.928721313574718
2124	ZSCAN1	down	0	0	0	8	0	1	0	7800	0.930376189398374	0.929527363854187	1	0.994017148287851	0.999613766463534	0.928721313574718
2125	CAMK4	up	1	0	1	51	1	0	0	7757	0.372874279024575	0.372874279024575	0.472503202263832	0.985204256217702	0.999037724579595	0.860265948380464
2125	CAMK4	down	0	1	-1	51	1	0	0	7757	0.913946509132239	0.913946509132239	0.472503202263832	0.993910251724691	0.999607184585211	0.860265948380464
2126	FLT1	up	1	0	1	137	2	28	1	7671	0.35908971975581	0.569001398539347	0.510635741542605	0.984645005696584	0.999369198732055	0.869337365036213
2126	FLT1	down	0	1	-1	137	2	28	1	7671	0.53236502331972	0.756780357241668	0.510635741542605	0.989590758943256	0.999525644411596	0.869337365036213
2127	PPM1B	up	0	0	0	21	0	6	0	7787	0.970234243905475	0.967953106630044	1	0.994261518557341	0.999629093451673	0.928721313574718
2127	PPM1B	down	0	0	0	21	0	6	0	7787	0.874398715384303	0.865287065988788	1	0.993636573868387	0.999585103764069	0.928721313574718
2128	YAP1	up	0	0	0	36	0	1	0	7772	0.864120843655578	0.862558144716727	0.999999999998982	0.993561374460861	0.999583791681015	0.92872131357465
2128	YAP1	down	0	0	0	36	0	1	0	7772	0.814930137423298	0.812864871186743	0.999999999998982	0.993175379360824	0.999558358647538	0.92872131357465
2129	IGSF10	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
2129	IGSF10	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
2130	DSPP	up	0	0	0	8	0	2	0	7800	0.989378672432785	0.989110970216297	1	0.994371932953493	0.999637024555368	0.928721313574718
2130	DSPP	down	0	0	0	8	0	2	0	7800	0.940627773088402	0.939163469287023	1	0.994081967477669	0.999617727823261	0.928721313574718
2132	GRIA4	up	0	0	0	7	0	0	0	7801	0.963033524910623	0.963033524910623	1	0.994218859285741	0.999627199410836	0.928721313574718
2132	GRIA4	down	0	0	0	7	0	0	0	7801	0.954758837135584	0.954758837135584	1	0.994169047546391	0.99962396964393	0.928721313574718
2134	GJA1	up	0	0	0	38	1	14	1	7770	0.313184760850309	0.943846044803414	0.378844022044927	0.982433887415745	0.999619623617034	0.831539940247129
2134	GJA1	down	0	0	0	38	1	14	1	7770	0.179582014290435	0.810407115419287	0.378844022044927	0.969760500313133	0.999557019856541	0.831539940247129
2135	CCNO	up	2	1	1	69	3	11	0	7739	0.285294449687287	0.213058800152301	0.0540855131122003	0.980749686586676	0.998317136153975	0.540612685192873
2135	CCNO	down	1	2	-1	69	3	11	0	7739	0.970704457897847	0.966850499036227	0.0540855131122003	0.994264282361997	0.999628670622584	0.540612685192873
2136	ITGA1	up	0	1	-1	80	1	0	0	7728	0.990700975295836	0.990700975295836	0.634029871987309	0.994379402594501	0.999637606894203	0.892020926192177
2136	ITGA1	down	1	0	1	80	1	0	0	7728	0.0959106357690074	0.0959106357690074	0.634029871987309	0.944835176465936	0.996269303575796	0.892020926192177
2137	BMP3	up	1	0	1	25	1	1	0	7783	0.216683194138695	0.20735878064925	0.268756343188665	0.974807764916377	0.998270956430548	0.777863889718145
2137	BMP3	down	0	1	-1	25	1	1	0	7783	0.977118066097936	0.976850545779481	0.268756343188665	0.994301715939565	0.999632470534859	0.777863889718145
2138	HHEX	up	0	0	0	6	0	4	0	7802	0.996384895610303	0.996199663794823	1	0.99441128634256	0.999639606461884	0.928721313574718
2138	HHEX	down	0	0	0	6	0	4	0	7802	0.980147378250001	0.979134607201659	1	0.994319227408462	0.999633327569285	0.928721313574718
2139	GRM1	up	1	0	1	15	1	0	0	7793	0.142923633263922	0.142923633263922	0.171123326218365	0.962296822457502	0.997493394939318	0.690368060736083
2139	GRM1	down	0	1	-1	15	1	0	0	7793	0.989780154604466	0.989780154604466	0.171123326218365	0.994374203009823	0.999637269871859	0.690368060736083
2140	GGPS1	up	0	0	0	7	0	0	0	7801	0.987442852799757	0.987442852799757	1	0.99436096170005	0.999636411592793	0.928721313574718
2140	GGPS1	down	0	0	0	7	0	0	0	7801	0.929536009518298	0.929536009518298	1	0.994011772949261	0.999613770054525	0.928721313574718
2141	ZNF117	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2141	ZNF117	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2142	MED21	up	1	0	1	9	1	0	0	7799	0.0809128699946563	0.0809128699946563	0.106462304032137	0.935271848354624	0.995580848818091	0.582595550345827
2142	MED21	down	0	1	-1	9	1	0	0	7799	0.996985908121609	0.996985908121609	0.106462304032137	0.99441463656667	0.999639890573558	0.582595550345827
2143	STK32B	up	0	1	-1	268	7	178	6	7540	0.136038837241964	0.968857821305902	0.0486840052525907	0.960464139782912	0.999629439674043	0.532551233659587
2143	STK32B	down	1	0	1	268	7	178	6	7540	0.00938830176942189	0.182139187358253	0.0486840052525907	0.626383408390113	0.998032018501398	0.532551233659587
2146	CETN3	up	0	0	0	17	1	17	1	7791	0.19163038480081	1	0.19163038480081	0.971607766675167	0.999640975586769	0.714027232036236
2146	CETN3	down	0	0	0	17	1	17	1	7791	0.19163038480081	1	0.19163038480081	0.971607766675167	0.999640975586769	0.714027232036236
2147	SMARCA5	up	0	0	0	56	0	0	0	7752	0.925738751525266	0.925738751525266	1	0.993987357721459	0.999612186404741	0.928721313574718
2147	SMARCA5	down	0	0	0	56	0	0	0	7752	0.608128001283362	0.608128001283362	1	0.990875750582832	0.999409760164508	0.928721313574718
2148	BMP6	up	1	0	1	53	1	5	0	7755	0.398961378973956	0.363965603334465	0.48561407710877	0.986158322157804	0.999014194474964	0.86352369207809
2148	BMP6	down	0	1	-1	53	1	5	0	7755	0.923531422968489	0.919339657125987	0.48561407710877	0.993973073542223	0.999609488069398	0.86352369207809
2149	RANBP2	up	0	2	-2	50	2	0	0	7758	0.999934712393194	0.999934712393194	0.1276942635097	0.994431016057633	0.999640952153811	0.624594277516505
2149	RANBP2	down	2	0	2	50	2	0	0	7758	0.00243780799754734	0.00243780799754734	0.1276942635097	0.314386000773201	0.871591590875629	0.624594277516505
2150	PTPRR	up	0	0	0	24	0	10	0	7784	0.95928657307843	0.953990096809809	0.999999999997583	0.994196409330731	0.999623666746748	0.928721313574558
2150	PTPRR	down	0	0	0	24	0	10	0	7784	0.902618981986413	0.890383224752642	0.999999999997583	0.993834298892792	0.999596793229018	0.928721313574558
2153	FEZF2	up	0	0	0	11	0	5	0	7797	0.989764349708309	0.98910702377115	1	0.99437411368057	0.999637023107655	0.928721313574718
2153	FEZF2	down	0	0	0	11	0	5	0	7797	0.942737821279337	0.93914090415828	1	0.99409513508113	0.999617718641759	0.928721313574718
2154	ATG3	up	0	0	0	9	0	0	0	7799	0.984217391496853	0.984217391496853	1	0.994342586084961	0.999635220481403	0.928721313574718
2154	ATG3	down	0	0	0	9	0	0	0	7799	0.91065401448312	0.91065401448312	1	0.993888368635997	0.999605764910176	0.928721313574718
2159	CD8A	up	0	0	0	40	0	5	0	7768	0.95669399137057	0.953986900912455	1	0.994180773479126	0.999623665486489	0.928721313574718
2159	CD8A	down	0	0	0	40	0	5	0	7768	0.721857840386748	0.706951361605656	1	0.992302224582935	0.999492226751255	0.928721313574718
2161	GTF2E1	up	0	0	0	22	0	0	0	7786	0.96665325031949	0.96665325031949	1	0.994240382634841	0.999628594879767	0.928721313574718
2161	GTF2E1	down	0	0	0	22	0	0	0	7786	0.799928008925146	0.799928008925146	1	0.993048277808356	0.999551219393511	0.928721313574718
2162	HOXA10	up	0	0	0	23	0	9	0	7785	0.97921894321497	0.976773329254675	1	0.994313871876485	0.999632441491358	0.928721313574718
2162	HOXA10	down	0	0	0	23	0	9	0	7785	0.87897971040653	0.865557295442836	1	0.993669528309346	0.999585233242131	0.928721313574718
2164	TRIP12	up	0	0	0	20	0	0	0	7788	0.815702058471267	0.815702058471267	1	0.993181793650802	0.999559894095138	0.928721313574718
2164	TRIP12	down	0	0	0	20	0	0	0	7788	0.969003383346027	0.969003383346027	1	0.994254271227803	0.999629495318361	0.928721313574718
2167	CHD1	up	0	0	0	43	0	1	0	7765	0.94373692719781	0.943057847275703	1	0.994101349509882	0.999619305823604	0.928721313574718
2167	CHD1	down	0	0	0	43	0	1	0	7765	0.674182196396129	0.670877535230181	1	0.99176235091868	0.999464937831676	0.928721313574718
2169	GRAP	up	1	0	1	60	1	0	0	7748	0.433006931936068	0.433006931936068	0.529012816596464	0.987232741531125	0.999171247196671	0.873301292603382
2169	GRAP	down	0	1	-1	60	1	0	0	7748	0.880680490258063	0.880680490258063	0.529012816596464	0.993681676541404	0.999592352783831	0.873301292603382
2174	UCHL1	up	0	0	0	5	0	2	0	7803	0.994504705483093	0.994365823330827	0.999999999994824	0.994400779596389	0.999638942052858	0.928721313574375
2174	UCHL1	down	0	0	0	5	0	2	0	7803	0.969690880249518	0.968931480979833	0.999999999994824	0.994258321477433	0.999629467834176	0.928721313574375
2177	WNT3A	up	3	0	3	143	4	37	1	7665	0.0511347200846795	0.0675559946309092	0.101939593133177	0.901298098149252	0.994711734146355	0.580369599483473
2177	WNT3A	down	0	3	-3	143	4	37	1	7665	0.951533340150633	0.984499276070401	0.101939593133177	0.994149397490762	0.999635324888001	0.580369599483473
2179	PPP1R3A	up	1	0	1	12	1	0	0	7796	0.0514265447680836	0.0514265447680836	0.139393629826097	0.901803191866123	0.993064622645804	0.644914209329769
2179	PPP1R3A	down	0	1	-1	12	1	0	0	7796	0.998746650939668	0.998746650939668	0.139393629826097	0.994424428395463	0.999640525201125	0.644914209329769
2180	ASZ1	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
2180	ASZ1	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
2181	PDLIM3	up	0	0	0	21	0	0	0	7787	0.967813558272833	0.967813558272833	1	0.994247248094147	0.999629039990758	0.928721313574718
2181	PDLIM3	down	0	0	0	21	0	0	0	7787	0.807761429008466	0.807761429008466	1	0.993115229315157	0.999555569594573	0.928721313574718
2183	LY96	up	0	0	0	8	0	0	0	7800	0.96977177830639	0.96977177830639	1	0.994258797696592	0.999629788777646	0.928721313574718
2183	LY96	down	0	0	0	8	0	0	0	7800	0.936871510401561	0.936871510401561	1	0.994058380887429	0.999616792992438	0.928721313574718
2186	APP	up	0	0	0	16	0	3	0	7792	0.964285075476807	0.962944347655485	1	0.994226319335976	0.999627164899041	0.928721313574718
2186	APP	down	0	0	0	16	0	3	0	7792	0.894846218601783	0.891042973360452	1	0.993781075784999	0.999597091652253	0.928721313574718
2189	WNT7A	up	1	0	1	103	2	28	1	7705	0.263251553182496	0.462633513548368	0.367181069845549	0.97917136960066	0.999224278517293	0.827114152165041
2189	WNT7A	down	0	1	-1	103	2	28	1	7705	0.633670619967648	0.854139833823874	0.367181069845549	0.991240318087174	0.999579691300467	0.827114152165041
2191	MYO5B	up	2	0	2	45	2	0	0	7763	0.0751321319355015	0.0751321319355015	0.107296087509308	0.930637047045362	0.995242452732675	0.582987187056619
2191	MYO5B	down	0	2	-2	45	2	0	0	7763	0.989276357720786	0.989276357720786	0.107296087509308	0.994371354153758	0.999637085215684	0.582987187056619
2193	RAB6B	up	1	0	1	7	1	0	0	7801	0.0704639904962659	0.0704639904962659	0.0838183533170309	0.926380145710946	0.994928870161511	0.569299912428744
2193	RAB6B	down	0	1	-1	7	1	0	0	7801	0.997809812248834	0.997809812248834	0.0838183533170309	0.994419222733578	0.999640187813457	0.569299912428744
2196	CA2	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
2196	CA2	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
2198	KLF10	up	0	1	-1	15	1	6	0	7793	0.999893767296675	0.999885522999608	0.171123326218365	0.994430789280863	0.999640934496785	0.690368060736083
2198	KLF10	down	1	0	1	15	1	6	0	7793	0.0807248953973456	0.0157936376658718	0.171123326218365	0.93513090088418	0.977765244562177	0.690368060736083
2200	HSPA13	up	0	0	0	39	0	0	0	7769	0.7496237174419	0.7496237174419	0.999999999997782	0.992585234154686	0.999521117918771	0.928721313574571
2200	HSPA13	down	0	0	0	39	0	0	0	7769	0.895464249462651	0.895464249462651	0.999999999997782	0.993785341283179	0.999599080179281	0.928721313574571
2201	RHOC	up	1	0	1	263	4	105	3	7545	0.252329617048807	0.642336340045725	0.413756125374914	0.978289388132041	0.999441176479778	0.843530216036895
2201	RHOC	down	0	1	-1	263	4	105	3	7545	0.225221880888367	0.655437104935734	0.413756125374914	0.975739690365803	0.99945234003166	0.843530216036895
2203	GEMIN5	up	1	0	1	23	1	0	0	7785	0.207799939235483	0.207799939235483	0.250186422580283	0.973759080223625	0.998274620850906	0.765246576964484
2203	GEMIN5	down	0	1	-1	23	1	0	0	7785	0.97699226414794	0.97699226414794	0.250186422580283	0.99430098638427	0.999632523827539	0.765246576964484
2204	GRIA1	up	0	0	0	17	0	3	0	7791	0.955681336507975	0.954025830270101	1	0.994174643255849	0.999623680837172	0.928721313574718
2204	GRIA1	down	0	0	0	17	0	3	0	7791	0.894290975054298	0.890471724333267	1	0.993777238633184	0.999596833285589	0.928721313574718
2205	LRGUK	up	7	1	6	293	8	2	0	7515	0.0618478530554396	0.0599722325165574	0.0288490705080704	0.916975537816134	0.994046989757509	0.482970545148446
2205	LRGUK	down	1	7	-6	293	8	2	0	7515	0.977819137992116	0.977435467534543	0.0288490705080704	0.994305778202983	0.999632690392869	0.482970545148446
2208	NUP205	up	0	2	-2	42	2	0	0	7766	0.999958097572668	0.999958097572668	0.0955307121021577	0.994431145569508	0.999640960547546	0.576888818010384
2208	NUP205	down	2	0	2	42	2	0	0	7766	0.00187434504803928	0.00187434504803928	0.0955307121021577	0.28588172769233	0.839196949021655	0.576888818010384
2212	CASP10	up	0	0	0	33	0	0	0	7775	0.943096302919275	0.943096302919275	1	0.994097366339001	0.999619321340859	0.928721313574718
2212	CASP10	down	0	0	0	33	0	0	0	7775	0.736028735566702	0.736028735566702	1	0.99244931219149	0.999512276935218	0.928721313574718
2213	FZD7	up	0	0	0	35	2	24	2	7773	0.0427144849637253	0.918818186016625	0.0697526763495488	0.88409628868367	0.999609266522716	0.557703225356048
2213	FZD7	down	0	0	0	35	2	24	2	7773	0.0548092772530827	0.958180823241509	0.0697526763495488	0.907301926778105	0.999625312071669	0.557703225356048
2214	DEPTOR	up	2	0	2	10	2	1	0	7798	0.00474425630048848	0.00369082156392874	0.0064419926337613	0.458645390313506	0.911319609386783	0.27712214579759
2214	DEPTOR	down	0	2	-2	10	2	1	0	7798	0.999912460090855	0.999911375248509	0.0064419926337613	0.994430892814269	0.999640943776925	0.27712214579759
2215	CSF1R	up	1	1	0	138	4	46	2	7670	0.376017913806572	0.900106318879265	0.0923840736228234	0.985326138437568	0.999601146996606	0.575020435430417
2215	CSF1R	down	1	1	0	138	4	46	2	7670	0.0998050829876607	0.494947173344378	0.0923840736228234	0.946873378834828	0.999274886391123	0.575020435430417
2216	MED7	up	1	0	1	9	1	0	0	7799	0.0809128699946563	0.0809128699946563	0.106462304032137	0.935271848354624	0.995580848818091	0.582595550345827
2216	MED7	down	0	1	-1	9	1	0	0	7799	0.996985908121609	0.996985908121609	0.106462304032137	0.99441463656667	0.999639890573558	0.582595550345827
2217	NA	up	0	1	-1	37	1	1	0	7771	0.996045589335211	0.995997415822315	0.370992558681798	0.99440939317196	0.999639533306485	0.828585876339759
2217	NA	down	1	0	1	37	1	1	0	7771	0.0861012817774423	0.0778610888440353	0.370992558681798	0.938934141947182	0.995408434595135	0.828585876339759
2218	ADCY8	up	2	0	2	84	4	66	2	7724	0.017677030550408	0.0140696905588795	0.0202744030497024	0.75942582781663	0.975108653186431	0.44040768697489
2218	ADCY8	down	0	2	-2	84	4	66	2	7724	0.920641143307388	0.999246373490295	0.0202744030497024	0.99395426687752	0.999640704909679	0.44040768697489
2219	RASA2	up	0	0	0	7	1	5	1	7801	0.0799875276280503	0.996198689580803	0.0838183533170309	0.934572028664237	0.999639606109571	0.569299912428744
2219	RASA2	down	0	0	0	7	1	5	1	7801	0.0629559290512637	0.979385110200449	0.0838183533170309	0.918317473893421	0.999633421320835	0.569299912428744
2220	ATP1B3	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
2220	ATP1B3	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
2222	SMC2	up	0	0	0	8	0	0	0	7800	0.977826569198567	0.977826569198567	1	0.994305821231052	0.999632837251891	0.928721313574718
2222	SMC2	down	0	0	0	8	0	0	0	7800	0.9284818205049	0.9284818205049	1	0.994005014735643	0.999613331702454	0.928721313574718
2223	GNAQ	up	7	0	7	370	8	25	1	7438	0.0242212622904454	0.0387590744013507	0.088369159218777	0.812219816954054	0.990818772254607	0.572463069371842
2223	GNAQ	down	0	7	-7	370	8	25	1	7438	0.966452275410912	0.98541307362041	0.088369159218777	0.994239191815341	0.999635662936909	0.572463069371842
2224	WIF1	up	0	2	-2	23	2	2	0	7785	0.998919868289686	0.998893689093697	0.0326244390652007	0.994425389835805	0.999640578097158	0.49608899678904
2224	WIF1	down	2	0	2	23	2	2	0	7785	0.0220636611513105	0.0178801980956637	0.0326244390652007	0.797573975898705	0.980308874525139	0.49608899678904
2227	BATF	up	0	0	0	32	0	7	0	7776	0.960116744353017	0.956563617690271	1	0.994201398345637	0.999624678846694	0.928721313574718
2227	BATF	down	0	0	0	32	0	7	0	7776	0.800987934060748	0.784954184417072	1	0.993057412964675	0.999542662347908	0.928721313574718
2229	ADAMTS3	up	0	1	-1	6	1	0	0	7802	0.999950680478069	0.999950680478069	0.0722843338829699	0.994431104492784	0.999640957885341	0.559843094627703
2229	ADAMTS3	down	1	0	1	6	1	0	0	7802	0.010886400414369	0.010886400414369	0.0722843338829699	0.660333882481737	0.968062634768954	0.559843094627703
2231	PPEF2	up	0	1	-1	210	3	101	2	7598	0.475141630016582	0.758047447613102	0.486796503370986	0.9883517309526	0.999526436930276	0.863810045338429
2231	PPEF2	down	1	0	1	210	3	101	2	7598	0.362875285655058	0.567431814988622	0.486796503370986	0.984802756774472	0.999367454964808	0.863810045338429
2234	CXCL13	up	0	0	0	24	0	1	0	7784	0.965938575063788	0.965518545755516	0.999999999997583	0.994236145791403	0.999628158556322	0.928721313574558
2234	CXCL13	down	0	0	0	24	0	1	0	7784	0.794478583798106	0.79217729453154	0.999999999997583	0.993000928835942	0.999546830484565	0.928721313574558
2235	TIAM1	up	1	0	1	22	1	1	0	7786	0.193749424057074	0.184096481099228	0.240727205907439	0.971909569983345	0.99805290112654	0.758252095058656
2235	TIAM1	down	0	1	-1	22	1	1	0	7786	0.982332745707425	0.982124007600072	0.240727205907439	0.994331793626204	0.999634443243074	0.758252095058656
2236	ANKRD9	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
2236	ANKRD9	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
